Flow ID,Src IP,Dst IP,Src Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Header Length.1,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.251.41.35-10.0.2.15-443-60666-6,142.251.41.35,10.0.2.15,443,6,25/02/2024 08:34:24 p.m.,60666.0,13434.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.3139794551139,6717.0,9490.78721708584,13428.0,6.0,13434.0,6717.0,9490.78721708584,13428.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,223.3139794551139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65535.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911264094958.0,0.0,1708911264094958.0,1708911264094958.0,BENIGN
142.251.41.78-10.0.2.15-443-36244-6,142.251.41.78,10.0.2.15,443,6,25/02/2024 08:34:24 p.m.,36244.0,14705.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.01632097925875,4901.666666666667,8203.37164422857,14374.0,127.0,14705.0,4901.666666666667,8203.37164422857,14374.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,272.01632097925875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65535.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911264093772.0,0.0,1708911264093772.0,1708911264093772.0,BENIGN
10.0.2.15-132.213.202.32-46733-53-17,10.0.2.15,132.213.202.32,46733,17,25/02/2024 08:34:18 p.m.,53.0,7778.0,1.0,1.0,53.0,176.0,53.0,53.0,53.0,0.0,176.0,176.0,176.0,0.0,29442.015942401646,257.1355104139882,7778.0,0.0,7778.0,7778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,128.5677552069941,128.5677552069941,53.0,176.0,94.0,71.01408311032397,5043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,53.0,176.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,88.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258086029.0,0.0,1708911258086029.0,1708911258086029.0,BENIGN
10.0.2.15-132.213.202.32-54477-53-17,10.0.2.15,132.213.202.32,54477,17,25/02/2024 08:34:18 p.m.,53.0,3907.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,36089.07089838751,511.90171487074485,3907.0,0.0,3907.0,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,255.95085743537243,255.95085743537243,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258107786.0,0.0,1708911258107786.0,1708911258107786.0,BENIGN
10.0.2.15-132.213.202.32-38187-53-17,10.0.2.15,132.213.202.32,38187,17,25/02/2024 08:34:18 p.m.,53.0,8399.0,1.0,1.0,53.0,164.0,53.0,53.0,53.0,0.0,164.0,164.0,164.0,0.0,25836.40909632099,238.12358614120728,8399.0,0.0,8399.0,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,119.06179307060364,119.06179307060364,53.0,164.0,90.0,64.08587988004847,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,53.0,164.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,82.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258085430.0,0.0,1708911258085430.0,1708911258085430.0,BENIGN
10.0.2.15-3.162.3.52-51986-443-6,10.0.2.15,3.162.3.52,51986,6,25/02/2024 08:34:18 p.m.,443.0,9615.0,2.0,2.0,77.0,1147.0,77.0,0.0,38.5,54.44722215136416,1147.0,0.0,573.5,811.05147802097,127301.09204368174,416.0166406656266,3205.0,4950.752771044015,8909.0,24.0,9615.0,9615.0,0.0,9615.0,9615.0,8909.0,8909.0,0.0,8909.0,8909.0,1.0,0.0,0.0,0.0,40.0,40.0,208.0083203328133,208.0083203328133,0.0,1147.0,260.2,497.2290216791454,247236.7,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,325.25,38.5,573.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,286.0,63900.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911258062600.0,0.0,1708911258062600.0,1708911258062600.0,BENIGN
10.0.2.15-132.213.202.32-54776-53-17,10.0.2.15,132.213.202.32,54776,17,25/02/2024 08:34:18 p.m.,53.0,3255.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,43317.97235023041,614.4393241167435,3255.0,0.0,3255.0,3255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,307.21966205837174,307.21966205837174,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258112500.0,0.0,1708911258112500.0,1708911258112500.0,BENIGN
10.0.2.15-132.213.202.32-43223-53-17,10.0.2.15,132.213.202.32,43223,17,25/02/2024 08:34:18 p.m.,53.0,3574.0,1.0,1.0,56.0,140.0,56.0,56.0,56.0,0.0,140.0,140.0,140.0,0.0,54840.51482932289,559.5970900951315,3574.0,0.0,3574.0,3574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,279.79854504756577,279.79854504756577,56.0,140.0,84.0,48.49742261192856,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,56.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,70.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258067059.0,0.0,1708911258067059.0,1708911258067059.0,BENIGN
10.0.2.15-132.213.202.32-41395-53-17,10.0.2.15,132.213.202.32,41395,17,25/02/2024 08:34:18 p.m.,53.0,3889.0,1.0,1.0,55.0,167.0,55.0,55.0,55.0,0.0,167.0,167.0,167.0,0.0,57084.08331190537,514.2710208279764,3889.0,0.0,3889.0,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,257.1355104139882,257.1355104139882,55.0,167.0,92.33333333333334,64.66323014923809,4181.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.5,55.0,167.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258062788.0,0.0,1708911258062788.0,1708911258062788.0,BENIGN
10.0.2.15-132.213.202.32-50093-53-17,10.0.2.15,132.213.202.32,50093,17,25/02/2024 08:34:18 p.m.,53.0,7422.0,1.0,1.0,55.0,147.0,55.0,55.0,55.0,0.0,147.0,147.0,147.0,0.0,27216.383724063595,269.46914578280786,7422.0,0.0,7422.0,7422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,134.73457289140393,134.73457289140393,55.0,147.0,85.66666666666667,53.11622476544557,2821.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.5,55.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,73.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911258062469.0,0.0,1708911258062469.0,1708911258062469.0,BENIGN
10.0.2.15-34.107.221.82-38806-80-6,10.0.2.15,34.107.221.82,38806,6,25/02/2024 08:33:58 p.m.,80.0,50176251.0,7.0,7.0,313.0,298.0,313.0,0.0,44.714285714285715,118.30288005188812,298.0,0.0,42.57142857142858,112.63341295674971,12.17707556509154,0.27901646139325953,3859711.6153846155,5083326.303193618,10245020.0,42.0,50175603.0,8362600.5,4106196.115938631,10245706.0,20680.0,50175565.0,8362594.166666667,4106826.266216647,10251517.0,19988.0,0.0,0.0,0.0,0.0,140.0,140.0,0.13950823069662976,0.13950823069662976,0.0,313.0,40.733333333333334,107.53236500612049,11563.209523809524,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,43.642857142857146,44.714285714285715,42.57142857142857,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,63942.0,65535.0,1.0,20.0,5772.400000000001,8721.268674911926,20680.0,467.0,284818548125695.5,697660087621502.6,1708911238607432.0,9225720.0,BENIGN
10.0.2.15-34.107.221.82-38816-80-6,10.0.2.15,34.107.221.82,38816,6,25/02/2024 08:33:58 p.m.,80.0,50176192.0,7.0,7.0,315.0,216.0,315.0,0.0,45.0,119.05880899790658,216.0,0.0,30.857142857142858,81.64032616999309,10.582708229432795,0.2790167894765709,3859707.076923077,5083471.789076954,10247292.0,43.0,50175581.0,8362596.833333334,4105573.337283328,10247912.0,19956.0,50175572.0,8362595.333333334,4106200.49466149,10251510.0,19015.0,0.0,0.0,0.0,0.0,140.0,140.0,0.13950839473828544,0.13950839473828544,0.0,315.0,35.4,95.27539031670246,9077.4,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,37.92857142857143,45.0,30.857142857142858,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,15.0,64024.0,65535.0,1.0,20.0,5158.200000000001,8424.52569584781,19956.0,425.0,284818548126217.6,697660087621287.9,1708911238607516.0,9249484.0,BENIGN
35.241.31.122-10.0.2.15-443-35800-6,35.241.31.122,10.0.2.15,443,6,25/02/2024 08:34:05 p.m.,35800.0,45011518.0,8.0,8.0,272.0,0.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,6.04289773119849,0.3554645724234406,3000767.8666666667,6203335.814020526,14989633.0,25.0,45011493.0,6430213.285714285,8003944.558672049,14989670.0,11757.0,45011482.0,6430211.714285715,8003953.825555921,14989680.0,11758.0,1.0,0.0,0.0,0.0,160.0,160.0,0.1777322862117203,0.1777322862117203,0.0,34.0,18.0,17.4928556845359,305.99999999999994,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,1.0,19.125,34.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,65535.0,63900.0,7.0,20.0,13147.666666666666,1193.237752224314,14047.0,11794.0,427227822606081.75,854455615238670.9,1708911245464088.0,14983326.0,BENIGN
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,8.0.6.4,0,0,25/02/2024 08:34:13 p.m.,0.0,39935716.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008048434639309,39935716.0,0.0,39935716.0,39935716.0,39935716.0,39935716.0,0.0,39935716.0,39935716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008048434639309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854455646951556.5,1208382707887537.0,1708911253967397.0,39935716.0,BENIGN
10.0.2.15-34.107.221.82-38806-80-6,10.0.2.15,34.107.221.82,38806,6,25/02/2024 08:34:59 p.m.,80.0,29184482.0,5.0,5.0,313.0,298.0,313.0,0.0,62.6,139.97785539148683,298.0,0.0,59.6,133.26965145898745,20.935783612674708,0.34264784963461065,3242720.222222222,4872826.195223512,10239963.0,48.0,29184012.0,7296003.0,4888292.367384749,10240453.0,21687.0,29183992.0,7295998.0,4888828.308686721,10240538.0,20878.0,0.0,0.0,0.0,0.0,100.0,100.0,0.17132392481730532,0.17132392481730532,0.0,313.0,55.54545454545454,123.62634317681942,15283.472727272727,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,61.1,62.6,59.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,29.0,63942.0,65535.0,1.0,20.0,7584.0,12213.630213822587,21687.0,490.0,427227832046064.8,854455644651289.5,1708911299022999.0,8857502.0,BENIGN
10.0.2.15-132.213.202.32-57635-53-17,10.0.2.15,132.213.202.32,57635,17,25/02/2024 08:35:18 p.m.,53.0,8126.0,1.0,1.0,53.0,164.0,53.0,53.0,53.0,0.0,164.0,164.0,164.0,0.0,26704.405611617032,246.12355402412012,8126.0,0.0,8126.0,8126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,123.06177701206006,123.06177701206006,53.0,164.0,90.0,64.08587988004847,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,53.0,164.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,82.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318121909.0,0.0,1708911318121909.0,1708911318121909.0,BENIGN
10.0.2.15-132.213.202.32-39259-53-17,10.0.2.15,132.213.202.32,39259,17,25/02/2024 08:35:18 p.m.,53.0,8499.0,1.0,1.0,55.0,147.0,55.0,55.0,55.0,0.0,147.0,147.0,147.0,0.0,23767.502059065773,235.32180256500766,8499.0,0.0,8499.0,8499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,117.66090128250383,117.66090128250383,55.0,147.0,85.66666666666667,53.11622476544557,2821.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.5,55.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,73.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318182804.0,0.0,1708911318182804.0,1708911318182804.0,BENIGN
10.0.2.15-34.107.221.82-38816-80-6,10.0.2.15,34.107.221.82,38816,6,25/02/2024 08:34:59 p.m.,80.0,29184380.0,5.0,5.0,315.0,216.0,315.0,0.0,63.0,140.87228258248675,216.0,0.0,43.2,96.59813662799093,18.194664406096685,0.3426490471957945,3242708.888888889,4872320.966716464,10240066.0,42.0,29183835.0,7295958.75,4886903.816679526,10240490.0,20934.0,29183956.0,7295989.0,4887320.883371106,10240533.0,20349.0,0.0,0.0,0.0,0.0,100.0,100.0,0.17132452359789724,0.17132452359789724,0.0,315.0,48.27272727272727,109.65773197462266,12024.81818181818,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,53.1,63.0,43.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,21.0,64024.0,65535.0,1.0,20.0,7275.0,11829.060529053015,20934.0,424.0,427227832046271.94,854455644651204.0,1708911299023078.0,8880803.0,BENIGN
10.0.2.15-132.213.202.32-55355-53-17,10.0.2.15,132.213.202.32,55355,17,25/02/2024 08:35:18 p.m.,53.0,8216.0,1.0,1.0,55.0,167.0,55.0,55.0,55.0,0.0,167.0,167.0,167.0,0.0,27020.44790652386,243.42745861733206,8216.0,0.0,8216.0,8216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,121.71372930866603,121.71372930866603,55.0,167.0,92.33333333333334,64.66323014923809,4181.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.5,55.0,167.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318183044.0,0.0,1708911318183044.0,1708911318183044.0,BENIGN
35.241.31.122-10.0.2.15-443-35800-6,35.241.31.122,10.0.2.15,443,6,25/02/2024 08:35:05 p.m.,35800.0,14917393.0,3.0,3.0,136.0,0.0,68.0,34.0,45.333333333333336,19.629909152447276,0.0,0.0,0.0,0.0,9.116874510177482,0.4022150519195948,2983478.5999999996,6661882.303741248,14900609.0,27.0,14917334.0,7458667.0,10524533.49056014,14900636.0,16698.0,14917366.0,7458683.0,10524527.83370589,14900648.0,16718.0,1.0,0.0,0.0,0.0,60.0,60.0,0.2011075259597974,0.2011075259597974,0.0,68.0,29.142857142857142,30.59100396864287,935.8095238095239,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,34.0,45.333333333333336,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,65535.0,63900.0,2.0,20.0,27.0,0.0,27.0,27.0,854455660232257.5,1208382762074272.5,1708911305563906.0,14900609.0,DoS slowloris
10.0.2.15-132.213.202.32-51690-53-17,10.0.2.15,132.213.202.32,51690,17,25/02/2024 08:35:18 p.m.,53.0,7508.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,18779.968034096964,266.3825253063399,7508.0,0.0,7508.0,7508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,133.19126265316996,133.19126265316996,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318152315.0,0.0,1708911318152315.0,1708911318152315.0,BENIGN
10.0.2.15-3.162.3.52-51986-443-6,10.0.2.15,3.162.3.52,51986,6,25/02/2024 08:35:16 p.m.,443.0,2085947.0,4.0,4.0,116.0,1186.0,77.0,0.0,29.000000000000004,36.905284174491875,1147.0,0.0,296.5,567.2979816639577,624.176932587453,3.8351885258829683,297992.4285714286,760138.6605450915,2021155.0,43.0,2085947.0,695315.6666666667,1148503.2271131559,2021155.0,6469.0,2085236.0,695078.6666666667,1149018.8457942426,2021509.0,5763.0,1.0,0.0,0.0,0.0,80.0,80.0,1.9175942629414842,1.9175942629414842,0.0,1147.0,149.0,375.2152715442163,140786.5,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,167.625,29.0,296.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,148.0,63900.0,65535.0,1.0,20.0,0.0,0.0,0.0,0.0,1708911316155903.0,0.0,1708911316155903.0,1708911316155903.0,BENIGN
10.0.2.15-132.213.202.32-40091-53-17,10.0.2.15,132.213.202.32,40091,17,25/02/2024 08:35:18 p.m.,53.0,5915.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,23837.700760777683,338.12341504649197,5915.0,0.0,5915.0,5915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,169.06170752324599,169.06170752324599,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318145409.0,0.0,1708911318145409.0,1708911318145409.0,BENIGN
10.0.2.15-132.213.202.32-55195-53-17,10.0.2.15,132.213.202.32,55195,17,25/02/2024 08:35:18 p.m.,53.0,7672.0,1.0,1.0,53.0,176.0,53.0,53.0,53.0,0.0,176.0,176.0,176.0,0.0,29848.800834202295,260.6882168925965,7672.0,0.0,7672.0,7672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,130.34410844629824,130.34410844629824,53.0,176.0,94.0,71.01408311032397,5043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,53.0,176.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,88.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318122339.0,0.0,1708911318122339.0,1708911318122339.0,BENIGN
10.0.2.15-132.213.202.32-60339-53-17,10.0.2.15,132.213.202.32,60339,17,25/02/2024 08:35:18 p.m.,53.0,5309.0,1.0,1.0,56.0,140.0,56.0,56.0,56.0,0.0,140.0,140.0,140.0,0.0,36918.440384253154,376.71877943115464,5309.0,0.0,5309.0,5309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,188.35938971557732,188.35938971557732,56.0,140.0,84.0,48.49742261192856,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,56.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,70.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911318191689.0,0.0,1708911318191689.0,1708911318191689.0,BENIGN
